segment,antecedents_str,consequents_str,support,confidence,lift,revenue_weight
Champions,21212,84997B,0.02455661664392906,0.19014084507042253,2.1117157490396927,0.8709572130945691
Champions,84997B,85123A,0.02501136880400182,0.27777777777777773,1.2024278215223094,0.954358382624567
Champions,20725,84997B,0.02455661664392906,0.2621359223300971,2.911297440423654,0.8703159138100545
Champions,84997B,20725,0.02455661664392906,0.2727272727272727,2.911297440423654,0.8703159138100545
Champions,84997B,85099B,0.02455661664392906,0.2727272727272727,2.0680250783699057,0.9136226806741901
Champions,85099B,84997B,0.02455661664392906,0.18620689655172415,2.068025078369906,0.9136226806741901
Champions,85099B,21930,0.022737608003638016,0.17241379310344826,3.610837438423645,0.8331576935917804
Champions,21930,85099B,0.022737608003638016,0.47619047619047616,3.610837438423645,0.8331576935917804
Champions,21931,21930,0.02364711232378354,0.3023255813953489,6.331561461794021,0.7845948374620648
Champions,21930,21931,0.02364711232378354,0.49523809523809526,6.331561461794021,0.7845948374620648
Champions,84997B,21238,0.023192360163710776,0.2575757575757575,4.226933514246946,0.8322264839317601
Champions,21238,84997B,0.023192360163710776,0.38059701492537307,4.226933514246946,0.8322264839317601
Champions,22356,20719,0.02501136880400182,0.42307692307692313,7.818034906270201,0.7132596489004595
Champions,20719,22356,0.02501136880400182,0.46218487394957986,7.818034906270201,0.7132596489004595
Champions,20719,20724,0.023192360163710776,0.42857142857142855,7.853571428571428,0.7219355093625037
Champions,20724,20719,0.023192360163710776,0.42499999999999993,7.853571428571428,0.7219355093625037
Champions,21242,21238,0.03274215552523874,0.7659574468085106,12.569704668148619,0.7732438643704793
Champions,21238,21242,0.03274215552523874,0.5373134328358209,12.569704668148619,0.7732438643704793
Champions,21242,20677,0.027285129604365622,0.6382978723404257,11.052102529736976,0.7874860992166863
Champions,20677,21242,0.027285129604365622,0.4724409448818898,11.052102529736976,0.7874860992166863
Champions,"21238, 21242",20677,0.023192360163710776,0.7083333333333333,12.264763779527557,0.776902800349253
Champions,"20677, 21242",21238,0.023192360163710776,0.8499999999999999,13.948880597014922,0.776902800349253
Champions,"20677, 21238",21242,0.023192360163710776,0.6986301369863013,16.343485864179538,0.776902800349253
Champions,21242,"20677, 21238",0.023192360163710776,0.5425531914893617,16.343485864179538,0.776902800349253
Champions,21238,"20677, 21242",0.023192360163710776,0.38059701492537307,13.948880597014922,0.776902800349253
Champions,20677,"21238, 21242",0.023192360163710776,0.40157480314960625,12.264763779527557,0.776902800349253
Champions,79323W,85123A,0.0286493860845839,0.27038626609442057,1.1704318880740765,0.9743917887293974
Champions,85123A,79323W,0.0286493860845839,0.12401574803149604,1.1704318880740763,0.9743917887293974
Champions,85152,21181,0.02455661664392906,0.46153846153846156,4.832967032967034,0.8081276115037348
Champions,21181,85152,0.02455661664392906,0.2571428571428571,4.832967032967033,0.8081276115037348
Champions,21175,85152,0.021373351523419737,0.2831325301204819,5.321439604572134,0.7896553427491406
Champions,85152,21175,0.021373351523419737,0.4017094017094017,5.321439604572134,0.7896553427491406
Champions,84836,85123A,0.0263756252842201,0.43609022556390975,1.8877212716831446,0.8912937462091197
Champions,48187,85123A,0.020918599363346977,0.35658914728682173,1.543581761582128,0.907826810212441
Champions,82600,21181,0.02364711232378354,0.4521739130434783,4.734906832298138,0.7983287157447462
Champions,21181,82600,0.02364711232378354,0.24761904761904763,4.734906832298137,0.7983287157447462
Champions,21175,82600,0.021373351523419737,0.2831325301204819,5.4139863803038235,0.779856446990152
Champions,82600,21175,0.021373351523419737,0.40869565217391307,5.4139863803038235,0.779856446990152
Champions,85123A,20685,0.02773988176443838,0.1200787401574803,1.3336017656883796,0.9355544828000236
Champions,20685,85123A,0.02773988176443838,0.308080808080808,1.3336017656883794,0.9355544828000236
Champions,20685,85099B,0.022282855843565257,0.24747474747474746,1.8765412748171368,0.8948187808496468
Champions,85099B,20685,0.022282855843565257,0.16896551724137931,1.8765412748171368,0.8948187808496468
Champions,48138,20685,0.02910413824465666,0.3137254901960784,3.4842543077837194,0.8657613684823389
Champions,20685,48138,0.02910413824465666,0.3232323232323232,3.4842543077837194,0.8657613684823389
Champions,21175,21181,0.03819918144611187,0.5060240963855421,5.298795180722891,0.8219487379157796
Champions,21181,21175,0.03819918144611187,0.4,5.298795180722891,0.8219487379157796
Champions,21175,85123A,0.02364711232378354,0.3132530120481928,1.3559908927046769,0.9017382345805927
Champions,21238,20677,0.03319690768531151,0.5447761194029851,9.43277705958397,0.7699784374605936
Champions,20677,21238,0.03319690768531151,0.5748031496062992,9.43277705958397,0.7699784374605936
Champions,84997B,20677,0.02455661664392906,0.2727272727272727,4.7222619899785245,0.8464687187779671
Champions,20677,84997B,0.02455661664392906,0.42519685039370075,4.7222619899785245,0.8464687187779671
Champions,84029G,84029E,0.021373351523419737,0.42727272727272725,5.27849846782431,0.7888947666211767
Champions,84029E,84029G,0.021373351523419737,0.2640449438202247,5.27849846782431,0.7888947666211767
Champions,21175,21166,0.023192360163710776,0.30722891566265054,6.964911191156376,0.7990344529517046
Champions,21166,21175,0.023192360163710776,0.5257731958762886,6.964911191156376,0.7990344529517046
Champions,21166,21181,0.021828103683492497,0.49484536082474223,5.181737849779086,0.8175067217062988
Champions,21181,21166,0.021828103683492497,0.22857142857142856,5.181737849779086,0.8175067217062988
Champions,21212,21535,0.020009095043201454,0.15492957746478872,1.957989315201554,0.8231769728532271
Champions,21535,21212,0.020009095043201454,0.2528735632183908,1.9579893152015537,0.8231769728532271
Champions,21535,85123A,0.02501136880400182,0.3160919540229885,1.3682799348357317,0.906578142383225
Champions,21843,21535,0.023192360163710776,0.28813559322033894,3.6414377556984214,0.84634685455542
Champions,21535,21843,0.023192360163710776,0.29310344827586204,3.641437755698422,0.84634685455542
Champions,84970S,85123A,0.020918599363346977,0.3965517241379311,1.7165693727939182,0.8777491035495963
Champions,21931,85099B,0.03865393360618463,0.494186046511628,3.747293504410586,0.8699657399695309
Champions,85099B,21931,0.03865393360618463,0.2931034482758621,3.747293504410586,0.8699657399695309
Champions,22189,85123A,0.03819918144611187,0.5283018867924529,2.28688159263111,0.9235243104558086
Champions,85123A,22189,0.03819918144611187,0.1653543307086614,2.2868815926311097,0.9235243104558086
Champions,20728,20727,0.02501136880400182,0.4044117647058823,6.538981401384082,0.7858835147821328
Champions,20727,20728,0.02501136880400182,0.4044117647058823,6.538981401384082,0.7858835147821328
Champions,20725,20727,0.03774442928603911,0.4029126213592233,6.514741576242147,0.8125590705967264
Champions,20727,20725,0.03774442928603911,0.6102941176470589,6.514741576242148,0.8125590705967264
Champions,20727,20726,0.030013642564802184,0.4852941176470588,7.568523153942428,0.785353495045752
Champions,20726,20727,0.030013642564802184,0.46808510638297873,7.5685231539424285,0.785353495045752
Champions,20727,85123A,0.020009095043201454,0.32352941176470584,1.4004747568318663,0.8966015394112388
Champions,"20725, 20727",20726,0.021828103683492497,0.5783132530120482,9.019225839528325,0.8008740174874931
Champions,"20725, 20726",20727,0.021828103683492497,0.5647058823529412,9.130795847750864,0.8008740174874931
Champions,"20726, 20727",20725,0.021828103683492497,0.7272727272727272,7.763459841129743,0.8008740174874931
Champions,20725,"20726, 20727",0.021828103683492497,0.23300970873786406,7.763459841129743,0.8008740174874931
Champions,20727,"20725, 20726",0.021828103683492497,0.3529411764705882,9.130795847750864,0.8008740174874931
Champions,20726,"20725, 20727",0.021828103683492497,0.3404255319148936,9.019225839528325,0.8008740174874931
Champions,22355,22356,0.0286493860845839,0.5625,9.514903846153846,0.7115031416921276
Champions,22356,22355,0.0286493860845839,0.4846153846153846,9.514903846153846,0.7115031416921276
Champions,22355,20724,0.020918599363346977,0.41071428571428575,7.526339285714286,0.7201790021541719
Champions,20724,22355,0.020918599363346977,0.3833333333333333,7.526339285714285,0.7201790021541719
Champions,22355,20719,0.020918599363346977,0.41071428571428575,7.589585834333734,0.7123644305623158
Champions,20719,22355,0.020918599363346977,0.38655462184873957,7.589585834333735,0.7123644305623158
Champions,85099B,20712,0.02819463392451114,0.21379310344827585,4.43519843851659,0.8415274972528024
Champions,20712,85099B,0.02819463392451114,0.5849056603773585,4.435198438516591,0.8415274972528024
Champions,21931,20712,0.020009095043201454,0.2558139534883721,5.306932865291794,0.792964641123087
Champions,20712,21931,0.020009095043201454,0.4150943396226415,5.306932865291794,0.792964641123087
Champions,85099B,20713,0.02955889040472942,0.22413793103448273,4.785236022765316,0.847555230340679
Champions,20713,85099B,0.02955889040472942,0.6310679611650485,4.785236022765316,0.847555230340679
Champions,21931,20713,0.020009095043201454,0.2558139534883721,5.461503725445925,0.7989923742109635
Champions,20713,21931,0.020009095043201454,0.4271844660194174,5.461503725445924,0.7989923742109635
Champions,85123A,84029E,0.03365165984538426,0.14566929133858267,1.799588604795187,0.9073861941789958
Champions,84029E,85123A,0.03365165984538426,0.4157303370786517,1.7995886047951872,0.9073861941789958
Champions,84029E,21485,0.02955889040472942,0.36516853932584264,4.117977528089887,0.8165833824909248
Champions,21485,84029E,0.02955889040472942,0.3333333333333333,4.117977528089887,0.8165833824909248
Champions,37503,85123A,0.020918599363346977,0.33093525179856126,1.4325327139862918,0.9322611391188932
Champions,85099B,85099C,0.03774442928603911,0.28620689655172415,4.916945043103449,0.8762726030634902
Champions,85099C,85099B,0.03774442928603911,0.6484375000000001,4.916945043103449,0.8762726030634902
Champions,21931,85099C,0.020009095043201454,0.2558139534883721,4.394803779069767,0.8277097469337746
Champions,85099C,21931,0.020009095043201454,0.34375,4.394803779069767,0.8277097469337746
Champions,85099F,85099C,0.023192360163710776,0.35664335664335667,6.127021416083917,0.8339706487287553
Champions,85099C,85099F,0.023192360163710776,0.3984375,6.127021416083917,0.8339706487287553
Champions,"85099B, 85099F",85099C,0.020918599363346977,0.44230769230769235,7.598707932692308,0.8621566311855856
Champions,"85099C, 85099F",85099B,0.020918599363346977,0.9019607843137257,6.839350912778906,0.8621566311855856
Champions,"85099B, 85099C",85099F,0.020918599363346977,0.5542168674698795,8.522537703260596,0.8621566311855856
Champions,85099F,"85099B, 85099C",0.020918599363346977,0.3216783216783218,8.522537703260596,0.8621566311855856
Champions,85099B,"85099C, 85099F",0.020918599363346977,0.15862068965517243,6.839350912778905,0.8621566311855856
Champions,85099C,"85099B, 85099F",0.020918599363346977,0.35937500000000006,7.598707932692308,0.8621566311855856
Champions,21977,84991,0.034106412005457026,0.46296296296296297,5.302372685185185,0.7824083425057111
Champions,84991,21977,0.034106412005457026,0.390625,5.302372685185185,0.7824083425057111
Champions,21977,21212,0.04411095952705776,0.5987654320987655,4.636215440792906,0.8015569583374195
Champions,21212,21977,0.04411095952705776,0.34154929577464793,4.636215440792906,0.8015569583374195
Champions,"21212, 21977",84991,0.023192360163710776,0.5257731958762886,6.021746134020617,0.7993381153171422
Champions,"21977, 84991",21212,0.023192360163710776,0.6799999999999999,5.265211267605633,0.7993381153171422
Champions,"21212, 84991",21977,0.023192360163710776,0.4473684210526316,6.072612085769981,0.7993381153171422
Champions,21977,"21212, 84991",0.023192360163710776,0.3148148148148148,6.072612085769981,0.7993381153171422
Champions,21212,"21977, 84991",0.023192360163710776,0.17957746478873238,5.2652112676056335,0.7993381153171422
Champions,84991,"21212, 21977",0.023192360163710776,0.265625,6.021746134020618,0.7993381153171422
Champions,20718,85099B,0.022737608003638016,0.5154639175257731,3.9086384642730176,0.8313207838606366
Champions,85099B,20718,0.022737608003638016,0.17241379310344826,3.9086384642730176,0.8313207838606366
Champions,82482,85123A,0.022282855843565257,0.5104166666666666,2.209461122047244,0.8914665272009669
Champions,82482,82494L,0.026830377444292862,0.6145833333333335,8.044456845238097,0.7984595178295697
Champions,82494L,82482,0.026830377444292862,0.3511904761904762,8.044456845238097,0.7984595178295697
Champions,21210,21212,0.020463847203274217,0.5487804878048781,4.2491841291652355,0.7939632491737243
Champions,21212,21210,0.020463847203274217,0.15845070422535212,4.2491841291652355,0.7939632491737243
Champions,48187,21524,0.020463847203274217,0.3488372093023256,6.0401025453213695,0.8282973432651073
Champions,21524,48187,0.020463847203274217,0.35433070866141736,6.04010254532137,0.8282973432651073
Champions,21931,85099F,0.02819463392451114,0.3604651162790698,5.543096438445277,0.8276637856347959
Champions,85099F,21931,0.02819463392451114,0.4335664335664336,5.543096438445276,0.8276637856347959
Champions,85099F,85099B,0.04729422464756708,0.7272727272727274,5.5147335423197505,0.8762266417645114
Champions,85099B,85099F,0.04729422464756708,0.3586206896551724,5.51473354231975,0.8762266417645114
Champions,"21931, 85099B",85099F,0.021828103683492497,0.5647058823529412,8.68383381324558,0.8579520557896126
Champions,"21931, 85099F",85099B,0.021828103683492497,0.7741935483870969,5.870522803114572,0.8579520557896126
Champions,"85099B, 85099F",21931,0.021828103683492497,0.4615384615384615,5.900715563506261,0.8579520557896126
Champions,21931,"85099B, 85099F",0.021828103683492497,0.27906976744186046,5.900715563506261,0.8579520557896126
Champions,85099B,"21931, 85099F",0.021828103683492497,0.16551724137931034,5.8705228031145715,0.8579520557896126
Champions,85099F,"21931, 85099B",0.021828103683492497,0.33566433566433573,8.68383381324558,0.8579520557896126
Champions,21975,84991,0.030013642564802184,0.6285714285714286,7.199107142857143,0.764406010532291
Champions,84991,21975,0.030013642564802184,0.34375000000000006,7.1991071428571445,0.764406010532291
Champions,21975,21212,0.02910413824465666,0.6095238095238095,4.7195171026156935,0.7835546263639993
Champions,21212,21975,0.02910413824465666,0.22535211267605632,4.7195171026156935,0.7835546263639993
Champions,21975,21977,0.022282855843565257,0.4666666666666666,6.334567901234568,0.7519139237614145
Champions,21977,21975,0.022282855843565257,0.30246913580246915,6.334567901234569,0.7519139237614145
Champions,"21975, 84991",21212,0.021828103683492497,0.7272727272727272,5.631241997439179,0.7873365606681954
Champions,"21212, 21975",84991,0.021828103683492497,0.75,8.58984375,0.7873365606681954
Champions,"21212, 84991",21975,0.021828103683492497,0.42105263157894735,8.818045112781954,0.7873365606681956
Champions,21975,"21212, 84991",0.021828103683492497,0.45714285714285713,8.818045112781954,0.7873365606681954
Champions,84991,"21212, 21975",0.021828103683492497,0.25,8.58984375,0.7873365606681954
Champions,21212,"21975, 84991",0.021828103683492497,0.16901408450704225,5.63124199743918,0.7873365606681954
Champions,21213,21212,0.027285129604365622,0.5714285714285715,4.424547283702213,0.7878012807792316
Champions,21212,21213,0.027285129604365622,0.21126760563380284,4.424547283702214,0.7878012807792316
Champions,21213,84991,0.020463847203274217,0.4285714285714286,4.908482142857143,0.7686526649475234
Champions,84991,21213,0.020463847203274217,0.23437500000000006,4.908482142857144,0.7686526649475234
Champions,85014B,15056BL,0.02364711232378354,0.36879432624113473,6.487829787234042,0.931990735859339
Champions,15056BL,85014B,0.02364711232378354,0.416,6.487829787234042,0.931990735859339
Champions,21527,21535,0.026830377444292862,0.47200000000000003,5.965103448275863,0.8102245837656256
Champions,21535,21527,0.026830377444292862,0.339080459770115,5.965103448275863,0.8102245837656256
Champions,84992,21212,0.035015916325602546,0.509933774834437,3.9483956720455176,0.7955293120862946
Champions,21212,84992,0.035015916325602546,0.27112676056338025,3.9483956720455176,0.7955293120862946
Champions,21977,84992,0.0286493860845839,0.3888888888888889,5.6633554083885205,0.7638886094837098
Champions,84992,21977,0.0286493860845839,0.4172185430463575,5.6633554083885205,0.7638886094837098
Champions,84991,84992,0.02955889040472942,0.33854166666666663,4.930153145695363,0.7763806962545863
Champions,84992,84991,0.02955889040472942,0.43046357615894026,4.930153145695363,0.7763806962545863
Champions,"84991, 84992",21212,0.020463847203274217,0.6923076923076925,5.360509209100759,0.7953196844830589
Champions,"21212, 84992",84991,0.020463847203274217,0.5844155844155845,6.6933847402597415,0.7953196844830589
Champions,"21212, 84991",84992,0.020463847203274217,0.3947368421052632,5.748518647612409,0.7953196844830591
Champions,84992,"21212, 84991",0.020463847203274217,0.2980132450331126,5.748518647612409,0.7953196844830589
Champions,84991,"21212, 84992",0.020463847203274217,0.23437500000000006,6.693384740259742,0.7953196844830591
Champions,21212,"84991, 84992",0.020463847203274217,0.15845070422535212,5.360509209100759,0.7953196844830591
Champions,21212,20914,0.02592087312414734,0.20070422535211266,2.2517785283127334,0.8424465895061113
Champions,20914,21212,0.02592087312414734,0.29081632653061223,2.2517785283127334,0.8424465895061113
Champions,20914,85123A,0.022737608003638016,0.25510204081632654,1.104270448336815,0.9258477590361092
Champions,85099B,20914,0.023192360163710776,0.17586206896551723,1.9730647431386348,0.8851120570857323
Champions,20914,85099B,0.023192360163710776,0.2602040816326531,1.9730647431386348,0.8851120570857323
Champions,20725,20914,0.020918599363346977,0.22330097087378642,2.5053001783237567,0.8418052902215968
Champions,20914,20725,0.020918599363346977,0.23469387755102045,2.505300178323757,0.8418052902215968
Champions,21212,21080,0.02364711232378354,0.18309859154929578,2.485393844548774,0.7923829991663005
Champions,21080,21212,0.02364711232378354,0.3209876543209877,2.485393844548774,0.7923829991663005
Champions,84970L,84970S,0.026830377444292862,0.5673076923076924,10.754393236074273,0.7480778420391706
Champions,84970S,84970L,0.026830377444292862,0.5086206896551725,10.754393236074272,0.7480778420391706
Champions,21843,85123A,0.026830377444292862,0.33333333333333337,1.4429133858267718,0.9397687121721949
Champions,21212,21843,0.022737608003638016,0.176056338028169,2.187276199570303,0.856367542642197
Champions,21843,21212,0.022737608003638016,0.28248587570621464,2.1872761995703027,0.856367542642197
Champions,21531,21535,0.023192360163710776,0.7391304347826086,9.341079460269864,0.7555158613874069
Champions,21535,21531,0.023192360163710776,0.29310344827586204,9.341079460269864,0.7555158613874069
Champions,22149,22147,0.020009095043201454,0.4271844660194174,8.779239633427093,0.7551193941966591
Champions,22147,22149,0.020009095043201454,0.41121495327102797,8.779239633427093,0.7551193941966591
Champions,15056N,15056BL,0.021828103683492497,0.75,13.193999999999999,0.9013713116217124
Champions,15056BL,15056N,0.021828103683492497,0.38399999999999995,13.193999999999999,0.9013713116217124
Champions,22328,22326,0.02773988176443838,0.5865384615384615,9.921523668639052,0.7830137459468147
Champions,22326,22328,0.02773988176443838,0.46923076923076923,9.921523668639052,0.7830137459468147
Champions,20725,22382,0.022282855843565257,0.2378640776699029,4.184504854368932,0.8027476394552446
Champions,22382,20725,0.022282855843565257,0.39199999999999996,4.184504854368932,0.8027476394552446
Champions,85099B,22382,0.020009095043201454,0.15172413793103445,2.669131034482758,0.8460544063193802
Champions,22382,85099B,0.020009095043201454,0.3519999999999999,2.669131034482758,0.8460544063193802
Champions,22382,22383,0.02819463392451114,0.4959999999999999,11.244371134020614,0.7732731929128207
